agency_cd,site_no,datetime,discharge.max,discharge.max.approval,discharge.min,discharge.min.approval,discharge.mean,discharge.mean.approval,gage.height.max,gage.height.max.approval,gage.height.min,gage.height.min.approval,gage.height.mean,gage.height.mean.approval
USGS,2085000,9/8/1928,NA,,NA,,64,A,NA,,NA,,NA,
USGS,2085000,9/9/1928,NA,,NA,,57,A,NA,,NA,,NA,
USGS,2085000,9/10/1928,NA,,NA,,52,A,NA,,NA,,NA,
USGS,2085000,9/11/1928,NA,,NA,,47,A,NA,,NA,,NA,
USGS,2085000,9/12/1928,NA,,NA,,43,A,NA,,NA,,NA,
USGS,2085000,9/13/1928,NA,,NA,,38,A,NA,,NA,,NA,
USGS,2085000,9/14/1928,NA,,NA,,36,A,NA,,NA,,NA,
USGS,2085000,9/15/1928,NA,,NA,,35,A,NA,,NA,,NA,
USGS,2085000,9/16/1928,NA,,NA,,33,A,NA,,NA,,NA,
USGS,2085000,9/17/1928,NA,,NA,,30,A,NA,,NA,,NA,
USGS,2085000,9/18/1928,NA,,NA,,502,A,NA,,NA,,NA,
USGS,2085000,9/19/1928,NA,,NA,,2510,A,NA,,NA,,NA,
USGS,2085000,9/20/1928,NA,,NA,,691,A,NA,,NA,,NA,
USGS,2085000,9/21/1928,NA,,NA,,263,A,NA,,NA,,NA,
USGS,2085000,9/22/1928,NA,,NA,,118,A,NA,,NA,,NA,
USGS,2085000,9/23/1928,NA,,NA,,80,A,NA,,NA,,NA,
USGS,2085000,9/24/1928,NA,,NA,,74,A,NA,,NA,,NA,
USGS,2085000,9/25/1928,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,9/26/1928,NA,,NA,,58,A,NA,,NA,,NA,
USGS,2085000,9/27/1928,NA,,NA,,50,A,NA,,NA,,NA,
USGS,2085000,9/28/1928,NA,,NA,,45,A,NA,,NA,,NA,
USGS,2085000,9/29/1928,NA,,NA,,43,A,NA,,NA,,NA,
USGS,2085000,9/30/1928,NA,,NA,,52,A,NA,,NA,,NA,
USGS,2085000,10/1/1928,NA,,NA,,46,A,NA,,NA,,NA,
USGS,2085000,10/2/1928,NA,,NA,,44,A,NA,,NA,,NA,
USGS,2085000,10/3/1928,NA,,NA,,42,A,NA,,NA,,NA,
USGS,2085000,10/4/1928,NA,,NA,,38,A,NA,,NA,,NA,
USGS,2085000,10/5/1928,NA,,NA,,37,A,NA,,NA,,NA,
USGS,2085000,10/6/1928,NA,,NA,,35,A,NA,,NA,,NA,
USGS,2085000,10/7/1928,NA,,NA,,50,A,NA,,NA,,NA,
USGS,2085000,10/8/1928,NA,,NA,,39,A,NA,,NA,,NA,
USGS,2085000,10/9/1928,NA,,NA,,33,A,NA,,NA,,NA,
USGS,2085000,10/10/1928,NA,,NA,,32,A,NA,,NA,,NA,
USGS,2085000,10/11/1928,NA,,NA,,30,A,NA,,NA,,NA,
USGS,2085000,10/12/1928,NA,,NA,,29,A,NA,,NA,,NA,
USGS,2085000,10/13/1928,NA,,NA,,28,A,NA,,NA,,NA,
USGS,2085000,10/14/1928,NA,,NA,,27,A,NA,,NA,,NA,
USGS,2085000,10/15/1928,NA,,NA,,26,A,NA,,NA,,NA,
USGS,2085000,10/16/1928,NA,,NA,,23,A,NA,,NA,,NA,
USGS,2085000,10/17/1928,NA,,NA,,23,A,NA,,NA,,NA,
USGS,2085000,10/18/1928,NA,,NA,,22,A,NA,,NA,,NA,
USGS,2085000,10/19/1928,NA,,NA,,33,A,NA,,NA,,NA,
USGS,2085000,10/20/1928,NA,,NA,,32,A,NA,,NA,,NA,
USGS,2085000,10/21/1928,NA,,NA,,31,A,NA,,NA,,NA,
USGS,2085000,10/22/1928,NA,,NA,,31,A,NA,,NA,,NA,
USGS,2085000,10/23/1928,NA,,NA,,31,A,NA,,NA,,NA,
USGS,2085000,10/24/1928,NA,,NA,,30,A,NA,,NA,,NA,
USGS,2085000,10/25/1928,NA,,NA,,30,A,NA,,NA,,NA,
USGS,2085000,10/26/1928,NA,,NA,,28,A,NA,,NA,,NA,
USGS,2085000,10/27/1928,NA,,NA,,28,A,NA,,NA,,NA,
USGS,2085000,10/28/1928,NA,,NA,,27,A,NA,,NA,,NA,
USGS,2085000,10/29/1928,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,10/30/1928,NA,,NA,,24,A,NA,,NA,,NA,
USGS,2085000,10/31/1928,NA,,NA,,28,A,NA,,NA,,NA,
USGS,2085000,11/1/1928,NA,,NA,,28,A,NA,,NA,,NA,
USGS,2085000,11/2/1928,NA,,NA,,26,A,NA,,NA,,NA,
USGS,2085000,11/3/1928,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,11/4/1928,NA,,NA,,24,A,NA,,NA,,NA,
USGS,2085000,11/5/1928,NA,,NA,,24,A,NA,,NA,,NA,
USGS,2085000,11/6/1928,NA,,NA,,24,A,NA,,NA,,NA,
USGS,2085000,11/7/1928,NA,,NA,,23,A,NA,,NA,,NA,
USGS,2085000,11/8/1928,NA,,NA,,23,A,NA,,NA,,NA,
USGS,2085000,11/9/1928,NA,,NA,,22,A,NA,,NA,,NA,
USGS,2085000,11/10/1928,NA,,NA,,22,A,NA,,NA,,NA,
USGS,2085000,11/11/1928,NA,,NA,,22,A,NA,,NA,,NA,
USGS,2085000,11/12/1928,NA,,NA,,22,A,NA,,NA,,NA,
USGS,2085000,11/13/1928,NA,,NA,,21,A,NA,,NA,,NA,
USGS,2085000,11/14/1928,NA,,NA,,20,A,NA,,NA,,NA,
USGS,2085000,11/15/1928,NA,,NA,,20,A,NA,,NA,,NA,
USGS,2085000,11/16/1928,NA,,NA,,21,A,NA,,NA,,NA,
USGS,2085000,11/17/1928,NA,,NA,,21,A,NA,,NA,,NA,
USGS,2085000,11/18/1928,NA,,NA,,20,A,NA,,NA,,NA,
USGS,2085000,11/19/1928,NA,,NA,,19,A,NA,,NA,,NA,
USGS,2085000,11/20/1928,NA,,NA,,33,A,NA,,NA,,NA,
USGS,2085000,11/21/1928,NA,,NA,,30,A,NA,,NA,,NA,
USGS,2085000,11/22/1928,NA,,NA,,28,A,NA,,NA,,NA,
USGS,2085000,11/23/1928,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,11/24/1928,NA,,NA,,23,A,NA,,NA,,NA,
USGS,2085000,11/25/1928,NA,,NA,,22,A,NA,,NA,,NA,
USGS,2085000,11/26/1928,NA,,NA,,20,A,NA,,NA,,NA,
USGS,2085000,11/27/1928,NA,,NA,,20,A,NA,,NA,,NA,
USGS,2085000,11/28/1928,NA,,NA,,19,A,NA,,NA,,NA,
USGS,2085000,11/29/1928,NA,,NA,,19,A,NA,,NA,,NA,
USGS,2085000,11/30/1928,NA,,NA,,18,A,NA,,NA,,NA,
USGS,2085000,12/1/1928,NA,,NA,,32,A,NA,,NA,,NA,
USGS,2085000,12/2/1928,NA,,NA,,32,A,NA,,NA,,NA,
USGS,2085000,12/3/1928,NA,,NA,,28,A,NA,,NA,,NA,
USGS,2085000,12/4/1928,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,12/5/1928,NA,,NA,,23,A,NA,,NA,,NA,
USGS,2085000,12/6/1928,NA,,NA,,22,A,NA,,NA,,NA,
USGS,2085000,12/7/1928,NA,,NA,,21,A,NA,,NA,,NA,
USGS,2085000,12/8/1928,NA,,NA,,20,A,NA,,NA,,NA,
USGS,2085000,12/9/1928,NA,,NA,,19,A,NA,,NA,,NA,
USGS,2085000,12/10/1928,NA,,NA,,19,A,NA,,NA,,NA,
USGS,2085000,12/11/1928,NA,,NA,,18,A,NA,,NA,,NA,
USGS,2085000,12/12/1928,NA,,NA,,18,A,NA,,NA,,NA,
USGS,2085000,12/13/1928,NA,,NA,,17,A,NA,,NA,,NA,
USGS,2085000,12/14/1928,NA,,NA,,28,A,NA,,NA,,NA,
USGS,2085000,12/15/1928,NA,,NA,,37,A,NA,,NA,,NA,
USGS,2085000,12/16/1928,NA,,NA,,32,A,NA,,NA,,NA,
USGS,2085000,12/17/1928,NA,,NA,,29,A,NA,,NA,,NA,
USGS,2085000,12/18/1928,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,12/19/1928,NA,,NA,,23,A,NA,,NA,,NA,
USGS,2085000,12/20/1928,NA,,NA,,32,A,NA,,NA,,NA,
USGS,2085000,12/21/1928,NA,,NA,,30,A,NA,,NA,,NA,
USGS,2085000,12/22/1928,NA,,NA,,27,A,NA,,NA,,NA,
USGS,2085000,12/23/1928,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,12/24/1928,NA,,NA,,23,A,NA,,NA,,NA,
USGS,2085000,12/25/1928,NA,,NA,,22,A,NA,,NA,,NA,
USGS,2085000,12/26/1928,NA,,NA,,21,A,NA,,NA,,NA,
USGS,2085000,12/27/1928,NA,,NA,,20,A,NA,,NA,,NA,
USGS,2085000,12/28/1928,NA,,NA,,19,A,NA,,NA,,NA,
USGS,2085000,12/29/1928,NA,,NA,,19,A,NA,,NA,,NA,
USGS,2085000,12/30/1928,NA,,NA,,18,A,NA,,NA,,NA,
USGS,2085000,12/31/1928,NA,,NA,,18,A,NA,,NA,,NA,
USGS,2085000,1/1/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/2/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/3/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/4/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/5/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/6/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/7/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/8/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/9/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/10/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/11/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/12/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/13/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/14/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/15/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/16/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/17/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/18/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/19/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/20/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/21/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/22/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/23/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/24/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/25/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/26/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/27/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/28/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/29/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/30/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,1/31/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,2/1/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/2/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/3/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/4/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/5/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/6/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/7/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/8/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/9/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/10/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/11/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/12/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/13/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/14/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/15/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/16/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/17/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/18/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/19/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/20/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/21/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/22/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/23/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/24/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/25/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/26/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/27/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,2/28/1929,NA,,NA,,106,A,NA,,NA,,NA,
USGS,2085000,3/1/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/2/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/3/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/4/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/5/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/6/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/7/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/8/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/9/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/10/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/11/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/12/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/13/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/14/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/15/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/16/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/17/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/18/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/19/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/20/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/21/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/22/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/23/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/24/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/25/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/26/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/27/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/28/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/29/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/30/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,3/31/1929,NA,,NA,,270,A,NA,,NA,,NA,
USGS,2085000,4/1/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/2/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/3/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/4/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/5/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/6/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/7/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/8/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/9/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/10/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/11/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/12/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/13/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/14/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/15/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/16/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/17/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/18/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/19/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/20/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/21/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/22/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/23/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/24/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/25/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/26/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/27/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/28/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/29/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,4/30/1929,NA,,NA,,68,A,NA,,NA,,NA,
USGS,2085000,5/1/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/2/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/3/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/4/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/5/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/6/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/7/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/8/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/9/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/10/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/11/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/12/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/13/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/14/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/15/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/16/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/17/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/18/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/19/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/20/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/21/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/22/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/23/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/24/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/25/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/26/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/27/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/28/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/29/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/30/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,5/31/1929,NA,,NA,,73,A,NA,,NA,,NA,
USGS,2085000,6/1/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/2/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/3/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/4/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/5/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/6/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/7/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/8/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/9/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/10/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/11/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/12/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/13/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/14/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/15/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/16/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/17/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/18/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/19/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/20/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/21/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/22/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/23/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/24/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/25/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/26/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/27/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/28/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/29/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,6/30/1929,NA,,NA,,95,A,NA,,NA,,NA,
USGS,2085000,7/1/1929,NA,,NA,,80,A,NA,,NA,,NA,
USGS,2085000,7/2/1929,NA,,NA,,80,A,NA,,NA,,NA,
USGS,2085000,7/3/1929,NA,,NA,,80,A,NA,,NA,,NA,
USGS,2085000,7/4/1929,NA,,NA,,80,A,NA,,NA,,NA,
USGS,2085000,7/5/1929,NA,,NA,,80,A,NA,,NA,,NA,
USGS,2085000,7/6/1929,NA,,NA,,80,A,NA,,NA,,NA,
USGS,2085000,7/7/1929,NA,,NA,,80,A,NA,,NA,,NA,
USGS,2085000,7/8/1929,NA,,NA,,34,A,NA,,NA,,NA,
USGS,2085000,7/9/1929,NA,,NA,,37,A,NA,,NA,,NA,
USGS,2085000,7/10/1929,NA,,NA,,29,A,NA,,NA,,NA,
USGS,2085000,7/11/1929,NA,,NA,,24,A,NA,,NA,,NA,
USGS,2085000,7/12/1929,NA,,NA,,195,A,NA,,NA,,NA,
USGS,2085000,7/13/1929,NA,,NA,,516,A,NA,,NA,,NA,
USGS,2085000,7/14/1929,NA,,NA,,96,A,NA,,NA,,NA,
USGS,2085000,7/15/1929,NA,,NA,,130,A,NA,,NA,,NA,
USGS,2085000,7/16/1929,NA,,NA,,69,A,NA,,NA,,NA,
USGS,2085000,7/17/1929,NA,,NA,,50,A,NA,,NA,,NA,
USGS,2085000,7/18/1929,NA,,NA,,33,A,NA,,NA,,NA,
USGS,2085000,7/19/1929,NA,,NA,,38,A,NA,,NA,,NA,
USGS,2085000,7/20/1929,NA,,NA,,47,A,NA,,NA,,NA,
USGS,2085000,7/21/1929,NA,,NA,,43,A,NA,,NA,,NA,
USGS,2085000,7/22/1929,NA,,NA,,80,A,NA,,NA,,NA,
USGS,2085000,7/23/1929,NA,,NA,,47,A,NA,,NA,,NA,
USGS,2085000,7/24/1929,NA,,NA,,35,A,NA,,NA,,NA,
USGS,2085000,7/25/1929,NA,,NA,,30,A,NA,,NA,,NA,
USGS,2085000,7/26/1929,NA,,NA,,28,A,NA,,NA,,NA,
USGS,2085000,7/27/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,7/28/1929,NA,,NA,,22,A,NA,,NA,,NA,
USGS,2085000,7/29/1929,NA,,NA,,21,A,NA,,NA,,NA,
USGS,2085000,7/30/1929,NA,,NA,,22,A,NA,,NA,,NA,
USGS,2085000,7/31/1929,NA,,NA,,21,A,NA,,NA,,NA,
USGS,2085000,8/1/1929,NA,,NA,,21,A,NA,,NA,,NA,
USGS,2085000,8/2/1929,NA,,NA,,20,A,NA,,NA,,NA,
USGS,2085000,8/3/1929,NA,,NA,,19,A,NA,,NA,,NA,
USGS,2085000,8/4/1929,NA,,NA,,18,A,NA,,NA,,NA,
USGS,2085000,8/5/1929,NA,,NA,,16,A,NA,,NA,,NA,
USGS,2085000,8/6/1929,NA,,NA,,15,A,NA,,NA,,NA,
USGS,2085000,8/7/1929,NA,,NA,,15,A,NA,,NA,,NA,
USGS,2085000,8/8/1929,NA,,NA,,517,A,NA,,NA,,NA,
USGS,2085000,8/9/1929,NA,,NA,,124,A,NA,,NA,,NA,
USGS,2085000,8/10/1929,NA,,NA,,58,A,NA,,NA,,NA,
USGS,2085000,8/11/1929,NA,,NA,,44,A,NA,,NA,,NA,
USGS,2085000,8/12/1929,NA,,NA,,30,A,NA,,NA,,NA,
USGS,2085000,8/13/1929,NA,,NA,,27,A,NA,,NA,,NA,
USGS,2085000,8/14/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,8/15/1929,NA,,NA,,23,A,NA,,NA,,NA,
USGS,2085000,8/16/1929,NA,,NA,,22,A,NA,,NA,,NA,
USGS,2085000,8/17/1929,NA,,NA,,20,A,NA,,NA,,NA,
USGS,2085000,8/18/1929,NA,,NA,,18,A,NA,,NA,,NA,
USGS,2085000,8/19/1929,NA,,NA,,17,A,NA,,NA,,NA,
USGS,2085000,8/20/1929,NA,,NA,,23,A,NA,,NA,,NA,
USGS,2085000,8/21/1929,NA,,NA,,21,A,NA,,NA,,NA,
USGS,2085000,8/22/1929,NA,,NA,,44,A,NA,,NA,,NA,
USGS,2085000,8/23/1929,NA,,NA,,108,A,NA,,NA,,NA,
USGS,2085000,8/24/1929,NA,,NA,,35,A,NA,,NA,,NA,
USGS,2085000,8/25/1929,NA,,NA,,91,A,NA,,NA,,NA,
USGS,2085000,8/26/1929,NA,,NA,,44,A,NA,,NA,,NA,
USGS,2085000,8/27/1929,NA,,NA,,31,A,NA,,NA,,NA,
USGS,2085000,8/28/1929,NA,,NA,,25,A,NA,,NA,,NA,
USGS,2085000,8/29/1929,NA,,NA,,26,A,NA,,NA,,NA,
