"","Date","Site.Name","COUNTY","mean_lat","mean_lon","Month","Year","Ozone","PM2.5"
"3536",2018-10-16,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,32,NA
"3537",2018-10-16,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,31,37
"3538",2018-10-16,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,21,25
"3539",2018-10-16,"Leggett","Edgecombe",35.988278,-77.5843,10,2018,19,17
"3540",2018-10-16,"Linville Falls","Avery",35.972347,-81.933072,10,2018,23,NA
"3541",2018-10-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,19,18
"3542",2018-10-16,"Millbrook School","Wake",35.856111,-78.574167,10,2018,22,35
"3543",2018-10-16,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,24,25
"3544",2018-10-16,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,31,28
"3545",2018-10-17,"Bryson City","Swain",35.434767,-83.442133,10,2018,30,24
"3546",2018-10-17,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,26,11
"3547",2018-10-17,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,33,23
"3548",2018-10-17,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,28,20.5
"3549",2018-10-17,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,41,3
"3550",2018-10-17,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,23,19.5
"3551",2018-10-17,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,33,14
"3552",2018-10-17,"Leggett","Edgecombe",35.988278,-77.5843,10,2018,25,11
"3553",2018-10-17,"Linville Falls","Avery",35.972347,-81.933072,10,2018,36,5
"3554",2018-10-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,34,10
"3555",2018-10-17,"Millbrook School","Wake",35.856111,-78.574167,10,2018,30,23.3333333333333
"3556",2018-10-17,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,22,21.5
"3557",2018-10-17,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,25,20
"3558",2018-10-18,"Bryson City","Swain",35.434767,-83.442133,10,2018,32,25
"3559",2018-10-18,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,38,14
"3560",2018-10-18,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,37,25
"3561",2018-10-18,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,31,30
"3562",2018-10-18,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,38,21
"3563",2018-10-18,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,39,18
"3564",2018-10-18,"Leggett","Edgecombe",35.988278,-77.5843,10,2018,33,17
"3565",2018-10-18,"Linville Falls","Avery",35.972347,-81.933072,10,2018,35,NA
"3566",2018-10-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,36,14
"3567",2018-10-18,"Millbrook School","Wake",35.856111,-78.574167,10,2018,32,30.5
"3568",2018-10-18,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,34,23
"3569",2018-10-18,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,33,19
"3570",2018-10-19,"Bryson City","Swain",35.434767,-83.442133,10,2018,32,38
"3571",2018-10-19,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,43,2
"3572",2018-10-19,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,44,38
"3573",2018-10-19,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,37,42
"3574",2018-10-19,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,41,NA
"3575",2018-10-19,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,43,34
"3576",2018-10-19,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,43,36
"3577",2018-10-19,"Leggett","Edgecombe",35.988278,-77.5843,10,2018,39,22
"3578",2018-10-19,"Linville Falls","Avery",35.972347,-81.933072,10,2018,41,NA
"3579",2018-10-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,42,33
"3580",2018-10-19,"Millbrook School","Wake",35.856111,-78.574167,10,2018,39,45
"3581",2018-10-19,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,41,25
"3582",2018-10-19,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,40,33
"3583",2018-10-20,"Bryson City","Swain",35.434767,-83.442133,10,2018,36,33
"3584",2018-10-20,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,28,10
"3585",2018-10-20,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,32,40
"3586",2018-10-20,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,28,39.5
"3587",2018-10-20,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,38,7
"3588",2018-10-20,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,30,37
"3589",2018-10-20,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,31,31.5
"3590",2018-10-20,"Leggett","Edgecombe",35.988278,-77.5843,10,2018,28,24
"3591",2018-10-20,"Linville Falls","Avery",35.972347,-81.933072,10,2018,36,12
"3592",2018-10-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,28,27
"3593",2018-10-20,"Millbrook School","Wake",35.856111,-78.574167,10,2018,31,42.6666666666667
"3594",2018-10-20,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,30,31
"3595",2018-10-20,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,31,34
"3596",2018-10-21,"Bryson City","Swain",35.434767,-83.442133,10,2018,32,22
"3597",2018-10-21,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,31,8
"3598",2018-10-21,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,30,13
"3599",2018-10-21,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,30,27
"3600",2018-10-21,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,42,NA
"3601",2018-10-21,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,29,20
"3602",2018-10-21,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,30,11
"3603",2018-10-21,"Leggett","Edgecombe",35.988278,-77.5843,10,2018,29,0
"3604",2018-10-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,NA,19
"3605",2018-10-21,"Millbrook School","Wake",35.856111,-78.574167,10,2018,30,20.5
"3606",2018-10-21,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,NA,6
"3607",2018-10-21,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,30,12
"3608",2018-10-22,"Bryson City","Swain",35.434767,-83.442133,10,2018,26,23
"3609",2018-10-22,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,33,4
"3610",2018-10-22,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,30,30
"3611",2018-10-22,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,27,30
"3612",2018-10-22,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,44,NA
"3613",2018-10-22,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,31,32
"3614",2018-10-22,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,30,23
"3615",2018-10-22,"Leggett","Edgecombe",35.988278,-77.5843,10,2018,30,9
"3616",2018-10-22,"Linville Falls","Avery",35.972347,-81.933072,10,2018,35,NA
"3617",2018-10-22,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,NA,16
"3618",2018-10-22,"Millbrook School","Wake",35.856111,-78.574167,10,2018,28,31.5
"3619",2018-10-22,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,NA,16
"3620",2018-10-22,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,30,15
"3621",2018-10-23,"Bryson City","Swain",35.434767,-83.442133,10,2018,33,36
"3622",2018-10-23,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,34,16
"3623",2018-10-23,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,31,28
"3624",2018-10-23,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,29,33.5
"3625",2018-10-23,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,45,8
"3626",2018-10-23,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,28,31
"3627",2018-10-23,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,32,29.5
"3628",2018-10-23,"Leggett","Edgecombe",35.988278,-77.5843,10,2018,33,17
"3629",2018-10-23,"Linville Falls","Avery",35.972347,-81.933072,10,2018,NA,12
"3630",2018-10-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,NA,25
"3631",2018-10-23,"Millbrook School","Wake",35.856111,-78.574167,10,2018,28,41.3333333333333
"3632",2018-10-23,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,35,29
"3633",2018-10-23,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,31,29
"3634",2018-10-24,"Bryson City","Swain",35.434767,-83.442133,10,2018,31,35
"3635",2018-10-24,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,37,16
"3636",2018-10-24,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,33,28
"3637",2018-10-24,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,32,36
"3638",2018-10-24,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,46,NA
"3639",2018-10-24,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,37,32
"3640",2018-10-24,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,35,20
"3641",2018-10-24,"Leggett","Edgecombe",35.988278,-77.5843,10,2018,31,17
"3642",2018-10-24,"Linville Falls","Avery",35.972347,-81.933072,10,2018,41,NA
"3643",2018-10-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,35,16
"3644",2018-10-24,"Millbrook School","Wake",35.856111,-78.574167,10,2018,32,37.5
"3645",2018-10-24,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,32,29
"3646",2018-10-24,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,33,35
"3647",2018-10-25,"Bryson City","Swain",35.434767,-83.442133,10,2018,31,43
"3648",2018-10-25,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,31,15
"3649",2018-10-25,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,25,33
"3650",2018-10-25,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,21,35
"3651",2018-10-25,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,40,NA
"3652",2018-10-25,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,23,36
"3653",2018-10-25,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,25,24
"3654",2018-10-25,"Leggett","Edgecombe",35.988278,-77.5843,10,2018,26,11
"3655",2018-10-25,"Linville Falls","Avery",35.972347,-81.933072,10,2018,31,NA
"3656",2018-10-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,25,19
"3657",2018-10-25,"Millbrook School","Wake",35.856111,-78.574167,10,2018,23,38
"3658",2018-10-25,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,28,21
"3659",2018-10-25,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,26,29
"3660",2018-10-26,"Bryson City","Swain",35.434767,-83.442133,10,2018,28,32
"3661",2018-10-26,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,28,1
"3662",2018-10-26,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,24,31
"3663",2018-10-26,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,26,29
"3664",2018-10-26,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,38,1
"3665",2018-10-26,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,24,17.5
"3666",2018-10-26,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,26,22.5
"3667",2018-10-26,"Leggett","Edgecombe",35.988278,-77.5843,10,2018,31,13
"3668",2018-10-26,"Linville Falls","Avery",35.972347,-81.933072,10,2018,36,5
"3669",2018-10-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,25,17
"3670",2018-10-26,"Millbrook School","Wake",35.856111,-78.574167,10,2018,25,29
"3671",2018-10-26,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,31,18.5
"3672",2018-10-26,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,26,20
"3673",2018-10-27,"Bryson City","Swain",35.434767,-83.442133,10,2018,31,30
"3674",2018-10-27,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,22,8
"3675",2018-10-27,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,23,15
"3676",2018-10-27,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,19,24
"3677",2018-10-27,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,37,NA
"3678",2018-10-27,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,19,10
"3679",2018-10-27,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,22,14
"3680",2018-10-27,"Leggett","Edgecombe",35.988278,-77.5843,10,2018,21,4
"3681",2018-10-27,"Linville Falls","Avery",35.972347,-81.933072,10,2018,33,NA
"3682",2018-10-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,21,5
"3683",2018-10-27,"Millbrook School","Wake",35.856111,-78.574167,10,2018,18,27.5
"3684",2018-10-27,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,20,6
"3685",2018-10-27,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,19,9
"3686",2018-10-28,"Bryson City","Swain",35.434767,-83.442133,10,2018,39,33
"3687",2018-10-28,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,35,NA
"3688",2018-10-28,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,37,26
"3689",2018-10-28,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,34,30
"3690",2018-10-28,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,42,NA
"3691",2018-10-28,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,33,21
"3692",2018-10-28,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,36,23
"3693",2018-10-28,"Leggett","Edgecombe",35.988278,-77.5843,10,2018,33,10
"3694",2018-10-28,"Linville Falls","Avery",35.972347,-81.933072,10,2018,39,NA
"3695",2018-10-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,38,14
"3696",2018-10-28,"Millbrook School","Wake",35.856111,-78.574167,10,2018,33,32
"3697",2018-10-28,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,35,15
"3698",2018-10-28,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,33,18
"3699",2018-10-29,"Bryson City","Swain",35.434767,-83.442133,10,2018,38,21
"3700",2018-10-29,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,37,13
"3701",2018-10-29,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,34,19
"3702",2018-10-29,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,33,23.5
"3703",2018-10-29,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,45,7
"3704",2018-10-29,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,34,19
"3705",2018-10-29,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,33,15
"3706",2018-10-29,"Leggett","Edgecombe",35.988278,-77.5843,10,2018,34,10
"3707",2018-10-29,"Linville Falls","Avery",35.972347,-81.933072,10,2018,37,8
"3708",2018-10-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,35,10
"3709",2018-10-29,"Millbrook School","Wake",35.856111,-78.574167,10,2018,34,24.6666666666667
"3710",2018-10-29,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,35,18
"3711",2018-10-29,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,34,15
"3712",2018-10-30,"Bryson City","Swain",35.434767,-83.442133,10,2018,31,26
"3713",2018-10-30,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,34,9
"3714",2018-10-30,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,34,23
"3715",2018-10-30,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,36,34
"3716",2018-10-30,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,47,NA
"3717",2018-10-30,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,33,30
"3718",2018-10-30,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,34,21
"3719",2018-10-30,"Leggett","Edgecombe",35.988278,-77.5843,10,2018,34,14
"3720",2018-10-30,"Linville Falls","Avery",35.972347,-81.933072,10,2018,36,NA
"3721",2018-10-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,38,18
"3722",2018-10-30,"Millbrook School","Wake",35.856111,-78.574167,10,2018,35,38.5
"3723",2018-10-30,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,35,20
"3724",2018-10-30,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,36,27
"3725",2018-10-31,"Bryson City","Swain",35.434767,-83.442133,10,2018,35,43
"3726",2018-10-31,"Castle Hayne","New Hanover",34.364167,-77.838611,10,2018,42,13
"3727",2018-10-31,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,47
"3728",2018-10-31,"Durham Armory","Durham",36.0329550008979,-78.904037,10,2018,39,58
"3729",2018-10-31,"Frying Pan Mountain","Haywood",35.379167,-82.7925,10,2018,45,NA
"3730",2018-10-31,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,10,2018,40,38
"3731",2018-10-31,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,10,2018,NA,43
"3732",2018-10-31,"Leggett","Edgecombe",35.988278,-77.5843,10,2018,42,25
"3733",2018-10-31,"Linville Falls","Avery",35.972347,-81.933072,10,2018,45,NA
"3734",2018-10-31,"Mendenhall School","Guilford",36.1090060008986,-79.802314,10,2018,44,38
"3735",2018-10-31,"Millbrook School","Wake",35.856111,-78.574167,10,2018,40,52.5
"3736",2018-10-31,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,10,2018,42,36
"3737",2018-10-31,"West Johnston Co.","Johnston",35.59095,-78.4622,10,2018,41,35
"3738",2018-11-01,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,43
"3739",2018-11-01,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,4
"3740",2018-11-01,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,33
"3741",2018-11-01,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,NA,31.5
"3742",2018-11-01,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,2018,NA,6
"3743",2018-11-01,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,33,23.5
"3744",2018-11-01,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,NA,30
"3745",2018-11-01,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,NA,19
"3746",2018-11-01,"Linville Falls","Avery",35.972347,-81.933072,11,2018,NA,22
"3747",2018-11-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,NA,25
"3748",2018-11-01,"Millbrook School","Wake",35.856111,-78.574167,11,2018,31,29
"3749",2018-11-01,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,NA,19.5
"3750",2018-11-01,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,NA,21
"3751",2018-11-02,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,17
"3752",2018-11-02,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,12
"3753",2018-11-02,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,24
"3754",2018-11-02,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,NA,26
"3755",2018-11-02,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,20,15
"3756",2018-11-02,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,NA,20
"3757",2018-11-02,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,NA,16
"3758",2018-11-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,NA,14
"3759",2018-11-02,"Millbrook School","Wake",35.856111,-78.574167,11,2018,24,30
"3760",2018-11-02,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,NA,21
"3761",2018-11-02,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,NA,21
"3762",2018-11-03,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,29
"3763",2018-11-03,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,6
"3764",2018-11-03,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,22
"3765",2018-11-03,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,NA,35
"3766",2018-11-03,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,32,23
"3767",2018-11-03,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,NA,18
"3768",2018-11-03,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,NA,5
"3769",2018-11-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,NA,33
"3770",2018-11-03,"Millbrook School","Wake",35.856111,-78.574167,11,2018,31,29.5
"3771",2018-11-03,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,NA,9
"3772",2018-11-03,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,NA,37
"3773",2018-11-04,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,34
"3774",2018-11-04,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,6
"3775",2018-11-04,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,40
"3776",2018-11-04,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,NA,32.5
"3777",2018-11-04,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,2018,NA,10
"3778",2018-11-04,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,30,34.5
"3779",2018-11-04,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,NA,24.5
"3780",2018-11-04,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,NA,13
"3781",2018-11-04,"Linville Falls","Avery",35.972347,-81.933072,11,2018,NA,15
"3782",2018-11-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,NA,28
"3783",2018-11-04,"Millbrook School","Wake",35.856111,-78.574167,11,2018,30,34
"3784",2018-11-04,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,NA,17.5
"3785",2018-11-04,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,NA,32
"3786",2018-11-05,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,25
"3787",2018-11-05,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,0
"3788",2018-11-05,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,28
"3789",2018-11-05,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,NA,32
"3790",2018-11-05,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,9,20
"3791",2018-11-05,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,NA,20
"3792",2018-11-05,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,NA,13
"3793",2018-11-05,"Millbrook School","Wake",35.856111,-78.574167,11,2018,13,34.5
"3794",2018-11-05,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,NA,8
"3795",2018-11-05,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,NA,24
"3796",2018-11-06,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,17
"3797",2018-11-06,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,5
"3798",2018-11-06,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,22
"3799",2018-11-06,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,NA,31
"3800",2018-11-06,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,21,15
"3801",2018-11-06,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,NA,18
"3802",2018-11-06,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,NA,17
"3803",2018-11-06,"Millbrook School","Wake",35.856111,-78.574167,11,2018,24,37
"3804",2018-11-06,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,NA,18
"3805",2018-11-06,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,NA,27
"3806",2018-11-07,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,24
"3807",2018-11-07,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,9
"3808",2018-11-07,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,36
"3809",2018-11-07,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,NA,31
"3810",2018-11-07,"Frying Pan Mountain","Haywood",35.379167,-82.7925,11,2018,NA,7
"3811",2018-11-07,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,32,26.5
"3812",2018-11-07,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,NA,19
"3813",2018-11-07,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,NA,19
"3814",2018-11-07,"Linville Falls","Avery",35.972347,-81.933072,11,2018,NA,10
"3815",2018-11-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,NA,18
"3816",2018-11-07,"Millbrook School","Wake",35.856111,-78.574167,11,2018,32,33
"3817",2018-11-07,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,NA,21
"3818",2018-11-07,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,NA,25
"3819",2018-11-08,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,40
"3820",2018-11-08,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,7
"3821",2018-11-08,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,30
"3822",2018-11-08,"Durham Armory","Durham",36.0329550008979,-78.904037,11,2018,NA,46
"3823",2018-11-08,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,11,2018,32,30
"3824",2018-11-08,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,11,2018,NA,20
"3825",2018-11-08,"Leggett","Edgecombe",35.988278,-77.5843,11,2018,NA,29
"3826",2018-11-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,11,2018,NA,15
"3827",2018-11-08,"Millbrook School","Wake",35.856111,-78.574167,11,2018,32,55
"3828",2018-11-08,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,11,2018,NA,29
"3829",2018-11-08,"West Johnston Co.","Johnston",35.59095,-78.4622,11,2018,NA,39
"3830",2018-11-09,"Bryson City","Swain",35.434767,-83.442133,11,2018,NA,23
"3831",2018-11-09,"Castle Hayne","New Hanover",34.364167,-77.838611,11,2018,NA,18
"3832",2018-11-09,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,30
